workclass,education,education-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,race
Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,White
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,Black
Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,White
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,3103,0,42,United-States,White
Private,Some-college,10,Never-married,Sales,Not-in-family,0,0,30,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,0,0,25,United-States,White
Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,1977,24,United-States,White
Private,10th,6,Never-married,Sales,Own-child,0,0,20,United-States,White
Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Other-service,Other-relative,0,0,40,United-States,Black
Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Mexico,White
Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,White
Private,HS-grad,9,Separated,Other-service,Not-in-family,0,0,40,United-States,White
Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,0,0,40,Mexico,White
Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,White
Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,0,0,40,United-States,White
Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,0,1740,40,United-States,White
Private,HS-grad,9,Never-married,Sales,Not-in-family,0,0,40,United-States,White
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,7688,0,50,United-States,White
State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,0,0,40,United-States,White
State-gov,Bachelors,13,Never-married,Other-service,Not-in-family,2597,0,50,United-States,White
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,2407,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,White
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,White
Local-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,40,South,Asian-Pac-Islander
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,0,46,United-States,White
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,White
Private,12th,8,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,White
State-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,0,0,38,Philippines,Asian-Pac-Islander
State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,0,0,50,United-States,White
Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Husband,2580,0,15,El-Salvador,White
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,2885,0,40,United-States,White
Private,11th,7,Never-married,Other-service,Other-relative,0,0,30,United-States,White
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,White
Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,48,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,White
Private,Bachelors,13,Never-married,Sales,Not-in-family,0,0,40,United-States,White
Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,China,Asian-Pac-Islander
Private,Some-college,10,Separated,Transport-moving,Unmarried,4934,0,51,United-States,White
Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,0,2001,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,50,United-States,White
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,Black
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,Black
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,43,United-States,White
Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,0,0,10,United-States,White
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,0,0,50,United-States,White
Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,White
State-gov,Some-college,10,Never-married,Tech-support,Own-child,0,0,10,United-States,White
Private,9th,5,Separated,Other-service,Not-in-family,0,0,30,United-States,Black
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,50,United-States,White
State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,0,0,12,United-States,White
Private,11th,7,Never-married,Machine-op-inspct,Unmarried,0,0,40,Nicaragua,White
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,60,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,35,United-States,White
Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,0,0,20,United-States,White
Private,7th-8th,4,Separated,Sales,Unmarried,0,0,35,United-States,White
Federal-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,White
Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,White
Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,0,2444,40,United-States,White
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,0,2258,70,United-States,White
Private,Some-college,10,Divorced,Other-service,Other-relative,0,0,24,United-States,Black
Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,0,0,45,United-States,White
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,0,0,30,United-States,White
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,60,United-States,White
Private,HS-grad,9,Widowed,Other-service,Unmarried,0,0,30,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,40,United-States,White
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,White
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,45,United-States,White
Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,37,United-States,White
Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,White
Private,Some-college,10,Separated,Sales,Not-in-family,0,0,80,United-States,White
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Other-service,Own-child,0,0,25,United-States,White
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,Black
Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,0,0,60,United-States,White
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,White
Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,0,0,45,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,1887,40,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,15024,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Divorced,Tech-support,Not-in-family,0,0,50,United-States,White
Self-emp-inc,Some-college,10,Widowed,Sales,Unmarried,0,0,40,United-States,White
Private,9th,5,Married-civ-spouse,Protective-serv,Husband,0,0,40,Guatemala,White
Private,HS-grad,9,Separated,Other-service,Not-in-family,0,0,25,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,3103,0,40,United-States,White
Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,40,United-States,White
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,27828,0,40,United-States,White
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,32,United-States,White
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1740,70,United-States,White
Private,10th,6,Never-married,Handlers-cleaners,Own-child,0,0,39,United-States,White
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,White
Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,White
Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,0,0,55,United-States,White
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,0,0,40,United-States,White
State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,25,United-States,White
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,0,0,40,Guatemala,White
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40,Iran,Other
Private,12th,8,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,Amer-Indian-Eskimo
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,45,United-States,White
Private,Bachelors,13,Separated,Exec-managerial,Unmarried,0,0,40,United-States,Black
Private,HS-grad,9,Never-married,Prof-specialty,Own-child,0,0,54,United-States,White
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,White
Private,Preschool,1,Never-married,Handlers-cleaners,Not-in-family,0,0,25,United-States,White
Private,Assoc-voc,11,Never-married,Sales,Not-in-family,0,0,38,United-States,White
Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,45,United-States,White
Private,Some-college,10,Separated,Prof-specialty,Unmarried,0,0,40,United-States,White
Private,12th,8,Never-married,Machine-op-inspct,Not-in-family,0,0,45,United-States,White
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,50,United-States,White
Private,Bachelors,13,Never-married,Other-service,Not-in-family,0,0,40,United-States,White
Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Not-in-family,0,0,35,United-States,Black
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,15024,0,60,United-States,White
Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,35,United-States,White
Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,0,40,India,Black
Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,0,0,40,Dominican-Republic,Black
Private,Some-college,10,Divorced,Sales,Unmarried,0,0,50,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,25,United-States,White
Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,3464,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,51,United-States,White
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,0,0,8,United-States,White
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,White
Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,0,0,14,United-States,Other
Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,0,0,40,Poland,White
Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,0,0,72,United-States,White
Private,Masters,14,Married-spouse-absent,Sales,Not-in-family,0,0,80,United-States,White
Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,Black
State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,1651,40,United-States,White
Private,12th,8,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,White
Private,HS-grad,9,Separated,Protective-serv,Own-child,0,0,40,United-States,Black
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,1887,40,United-States,Black
Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,0,0,35,United-States,White
Private,9th,5,Married-civ-spouse,Other-service,Husband,0,0,37,United-States,White
Private,Bachelors,13,Divorced,Prof-specialty,Own-child,0,0,50,United-States,White
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,White
Private,10th,6,Widowed,Craft-repair,Unmarried,0,0,45,United-States,White
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Other-service,Wife,0,0,35,United-States,White
Private,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,0,0,55,United-States,Black
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,White
Private,Masters,14,Never-married,Other-service,Not-in-family,0,0,32,United-States,White
Private,Some-college,10,Divorced,Other-service,Unmarried,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,5178,0,40,United-States,White
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,45,United-States,White
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,0,0,40,Japan,Black
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,50,United-States,White
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,15024,0,50,United-States,White
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,7298,0,55,United-States,White
Private,Prof-school,15,Never-married,Prof-specialty,Own-child,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,Black
Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,0,0,50,United-States,White
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,24,United-States,White
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,White
Private,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,0,0,20,United-States,White
State-gov,10th,6,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,42,United-States,White
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,50,United-States,White
Private,10th,6,Widowed,Tech-support,Unmarried,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,Black
Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,0,0,99,United-States,White
Private,10th,6,Separated,Other-service,Not-in-family,0,0,35,United-States,White
Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,White
Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,0,0,40,Mexico,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,4508,0,90,United-States,White
Local-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,0,0,50,United-States,White
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,60,United-States,White
Private,10th,6,Never-married,Sales,Own-child,0,0,20,United-States,White
Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,0,1876,54,United-States,White
Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,0,0,50,United-States,White
Private,11th,7,Never-married,Sales,Own-child,0,0,16,United-States,White
Private,10th,6,Divorced,Other-service,Own-child,0,0,40,United-States,White
Private,Masters,14,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,White
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,70,United-States,White
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,0,0,40,United-States,White
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,White
