workclass,education,education-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,age
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,50
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,48
Private,11th,7,Married-civ-spouse,Other-service,Wife,0,0,36,United-States,45
Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,5178,0,50,United-States,55
State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,41
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,24,United-States,66
Federal-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,1408,40,United-States,29
Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,5013,0,40,United-States,37
Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,15024,0,40,United-States,61
Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,27828,0,50,United-States,64
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,35,United-States,35
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,22
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,2936,0,50,Mexico,58
Private,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,45,United-States,58
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,48,United-States,24
Private,Some-college,10,Divorced,Prof-specialty,Unmarried,0,0,6,United-States,34
Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,50,United-States,33
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,60,United-States,33
Private,11th,7,Never-married,Other-service,Own-child,0,0,15,United-States,17
Private,Bachelors,13,Married-civ-spouse,Sales,Other-relative,0,0,40,United-States,27
Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,20,United-States,20
Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,1755,40,United-States,52
Private,7th-8th,4,Divorced,Transport-moving,Not-in-family,0,0,40,United-States,30
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,22
Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,0,0,40,United-States,20
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,15024,0,50,United-States,49
Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,80,United-States,46
Private,10th,6,Never-married,Other-service,Own-child,0,0,20,United-States,17
Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Mexico,45
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,27
Self-emp-inc,Assoc-voc,11,Divorced,Sales,Unmarried,0,0,30,United-States,45
Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,0,78,United-States,26
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,0,1974,20,United-States,23
Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,0,45,United-States,44
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,1741,40,United-States,36
Private,9th,5,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,35
Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,0,0,40,United-States,56
Private,Masters,14,Divorced,Tech-support,Not-in-family,0,0,40,United-States,47
Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,0,0,50,United-States,32
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,3325,0,10,United-States,29
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,35
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,68,United-States,37
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,3908,0,75,United-States,36
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,0,0,45,United-States,33
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,0,0,50,United-States,34
Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,24
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,25
Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,45,United-States,31
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,38
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,40,Mexico,30
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,32,United-States,35
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,40,United-States,34
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,46
Local-gov,Some-college,10,Never-married,Sales,Own-child,0,0,16,United-States,19
Private,Assoc-acdm,12,Never-married,Other-service,Own-child,0,0,15,United-States,26
Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,28
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,47
Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,0,0,40,Italy,49
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,1887,40,United-States,33
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,44
Private,HS-grad,9,Never-married,Priv-house-serv,Own-child,0,0,40,Guatemala,30
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,16,United-States,18
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,3103,0,60,United-States,60
Private,Masters,14,Never-married,Exec-managerial,Not-in-family,14084,0,56,United-States,44
State-gov,Some-college,10,Never-married,Other-service,Not-in-family,0,0,40,United-States,43
Private,12th,8,Never-married,Farming-fishing,Not-in-family,0,0,20,United-States,35
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,72,United-States,58
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,India,32
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,35,United-States,40
Private,HS-grad,9,Never-married,Other-service,Own-child,0,0,40,United-States,32
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,1721,35,United-States,21
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,25,Mexico,44
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,1902,45,United-States,33
Private,Some-college,10,Never-married,Sales,Own-child,0,0,40,United-States,25
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,42
Private,HS-grad,9,Never-married,Transport-moving,Own-child,0,0,40,United-States,27
State-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,0,0,40,United-States,33
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,55,United-States,50
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,7688,0,50,United-States,50
Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,46
Private,Assoc-acdm,12,Never-married,Other-service,Unmarried,0,0,35,United-States,22
State-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,20051,0,55,United-States,66
Private,HS-grad,9,Never-married,Other-service,Unmarried,0,0,45,United-States,52
Self-emp-not-inc,1st-4th,2,Widowed,Craft-repair,Other-relative,0,1602,45,Columbia,57
Self-emp-not-inc,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,0,0,40,United-States,41
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,1579,42,United-States,42
Private,12th,8,Never-married,Other-service,Other-relative,0,0,30,United-States,19
Local-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,0,0,60,United-States,45
Self-emp-not-inc,12th,8,Married-civ-spouse,Other-service,Husband,0,0,99,United-States,51
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,30,United-States,45
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,50,United-States,48
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,7298,0,40,United-States,60
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,40,United-States,42
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,10,United-States,19
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,70,United-States,39
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,50,United-States,46
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,3908,0,40,United-States,58
Private,Some-college,10,Divorced,Prof-specialty,Unmarried,0,0,45,United-States,36
Private,HS-grad,9,Never-married,Craft-repair,Unmarried,0,0,35,United-States,21
Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,41
Private,11th,7,Never-married,Other-service,Own-child,0,0,20,United-States,17
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,29
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,60,United-States,52
Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,0,0,40,Mexico,33
Private,Masters,14,Never-married,Exec-managerial,Unmarried,0,0,35,United-States,38
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,40,United-States,42
State-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,0,0,30,United-States,24
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,60,United-States,59
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,2415,45,United-States,36
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,7688,0,40,United-States,54
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,15024,0,50,United-States,39
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,96,United-States,42
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,54
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,50
Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,0,0,45,United-States,42
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,7688,0,40,United-States,48
Private,Bachelors,13,Widowed,Other-service,Not-in-family,0,0,30,United-States,31
Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,0,0,45,United-States,56
Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,28
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,45,United-States,34
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,0,40,United-States,28
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,1887,60,United-States,44
Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,0,0,65,United-States,34
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,55,United-States,26
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,2824,40,United-States,37
Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,25
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,48
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,47
Private,11th,7,Never-married,Other-service,Other-relative,0,0,20,United-States,17
Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Mexico,44
Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,0,0,40,United-States,46
Federal-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,42
Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,0,0,50,United-States,33
Private,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,40,United-States,61
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,47
Private,Bachelors,13,Never-married,Sales,Not-in-family,8614,0,45,United-States,35
Private,10th,6,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,62
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,62
Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,60,United-States,38
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,33
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,42,United-States,39
Private,11th,7,Never-married,Handlers-cleaners,Own-child,0,0,10,United-States,17
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,58
Self-emp-inc,Bachelors,13,Separated,Prof-specialty,Not-in-family,0,0,50,United-States,35
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,4064,0,50,United-States,34
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,32
Self-emp-inc,HS-grad,9,Never-married,Sales,Own-child,0,0,40,United-States,19
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,41
Private,HS-grad,9,Divorced,Other-service,Unmarried,0,0,40,United-States,24
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,48
Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,0,0,30,United-States,32
Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,35,United-States,47
Private,Prof-school,15,Married-civ-spouse,Sales,Wife,0,0,40,United-States,38
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,18
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,25
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,32,United-States,36
Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,0,0,20,United-States,40
Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,0,0,20,United-States,56
Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,0,0,40,United-States,50
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,6418,0,50,United-States,55
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,32
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,0,43,United-States,41
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,52,United-States,28
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,55,United-States,53
Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,5455,0,55,United-States,60
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,20,United-States,21
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,29
Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,2174,50,United-States,73
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,45,United-States,43
Private,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,45,United-States,45
Private,HS-grad,9,Divorced,Prof-specialty,Own-child,0,0,40,United-States,36
Private,HS-grad,9,Never-married,Sales,Other-relative,0,0,50,United-States,25
Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,38
Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,30
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,7298,0,40,United-States,49
Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,41
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,27
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,20,United-States,64
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,45,United-States,41
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1887,47,United-States,37
Private,5th-6th,3,Separated,Machine-op-inspct,Unmarried,0,0,40,Mexico,51
Private,Some-college,10,Divorced,Prof-specialty,Unmarried,7443,0,40,United-States,35
Local-gov,1st-4th,2,Married-civ-spouse,Other-service,Husband,0,0,40,Mexico,61
Private,7th-8th,4,Divorced,Priv-house-serv,Own-child,0,0,16,United-States,52
Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,0,0,60,United-States,40
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,20
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,52
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,50
Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,0,0,40,United-States,49
State-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,0,0,40,United-States,36
Private,Masters,14,Never-married,Exec-managerial,Unmarried,0,0,40,United-States,33
Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,40
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,45
Private,Some-college,10,Never-married,Craft-repair,Own-child,0,0,35,United-States,22
Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,0,2,United-States,47
Private,HS-grad,9,Never-married,Sales,Not-in-family,0,0,30,United-States,24
Private,Some-college,10,Never-married,Sales,Not-in-family,0,0,30,United-States,19
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,40
Private,Some-college,10,Never-married,Tech-support,Not-in-family,0,0,50,United-States,40
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,15024,0,50,United-States,54
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,35,United-States,43
Local-gov,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,0,0,40,Cuba,63
Private,11th,7,Never-married,Other-service,Own-child,0,0,20,United-States,18
Private,1st-4th,2,Never-married,Machine-op-inspct,Other-relative,0,0,40,Mexico,19
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,49
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,27
