code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014J,M,Scotland,Lower Than A Level,80-90%,35-55,0,90,N,Pass
CCC,2014J,F,South Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn
CCC,2014J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
CCC,2014J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn
CCC,2014J,F,Scotland,Lower Than A Level,0-10%,35-55,1,60,N,Fail
CCC,2014J,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass
CCC,2014J,F,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn
CCC,2014J,M,Wales,HE Qualification,30-40%,55<=,0,60,N,Distinction
CCC,2014J,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass
CCC,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
CCC,2014J,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,120,N,Withdrawn
CCC,2014J,F,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass
CCC,2014J,F,South East Region,HE Qualification,60-70%,35-55,1,30,N,Withdrawn
CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,150,N,Pass
CCC,2014J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Distinction
CCC,2014J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass
CCC,2014J,M,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
CCC,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Pass
CCC,2014J,F,South Region,HE Qualification,90-100%,35-55,0,120,Y,Distinction
CCC,2014J,M,Scotland,HE Qualification,10-20,35-55,1,150,N,Withdrawn
CCC,2014J,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
CCC,2014J,F,Wales,HE Qualification,0-10%,35-55,0,210,N,Distinction
CCC,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,35-55,0,45,N,Pass
CCC,2014J,M,South Region,HE Qualification,90-100%,35-55,0,90,N,Fail
CCC,2014J,M,London Region,HE Qualification,30-40%,35-55,0,30,N,Fail
CCC,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Distinction
CCC,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,70,N,Distinction
CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,0,175,N,Withdrawn
CCC,2014J,F,Scotland,A Level or Equivalent,60-70%,35-55,1,30,N,Withdrawn
CCC,2014J,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,90,N,Withdrawn
CCC,2014J,M,North Region,Lower Than A Level,70-80%,35-55,1,30,N,Fail
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn
CCC,2014J,M,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,Distinction
CCC,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn
CCC,2014J,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Pass
CCC,2014J,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,150,N,Withdrawn
CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,30,N,Fail
CCC,2014J,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
CCC,2014J,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,150,N,Pass
CCC,2014J,F,South West Region,HE Qualification,40-50%,35-55,0,30,N,Pass
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
CCC,2014J,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
CCC,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Distinction
CCC,2014J,M,East Anglian Region,HE Qualification,40-50%,35-55,0,30,N,Pass
CCC,2014J,F,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,Pass
CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,35-55,1,90,N,Withdrawn
CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction
CCC,2014J,M,Scotland,A Level or Equivalent,10-20,35-55,0,30,Y,Pass
CCC,2014J,M,London Region,HE Qualification,80-90%,35-55,0,30,N,Distinction
CCC,2014J,M,South Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn
CCC,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
CCC,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
CCC,2014J,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
CCC,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
CCC,2014J,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,Withdrawn
CCC,2014J,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
CCC,2014J,M,North Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
CCC,2014J,M,Scotland,HE Qualification,70-80%,35-55,1,40,N,Fail
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
CCC,2014J,F,Scotland,HE Qualification,30-40%,35-55,0,90,N,Withdrawn
CCC,2014J,M,Scotland,HE Qualification,80-90%,0-35,1,30,N,Withdrawn
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
CCC,2014J,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn
CCC,2014J,M,London Region,HE Qualification,50-60%,55<=,0,60,N,Pass
CCC,2014J,M,London Region,HE Qualification,0-10%,35-55,0,30,N,Distinction
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,Fail
CCC,2014J,M,Ireland,Lower Than A Level,10-20,35-55,0,30,N,Pass
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014J,M,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,Distinction
CCC,2014J,M,Scotland,HE Qualification,0-10%,35-55,0,30,N,Pass
CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn
CCC,2014J,M,South West Region,A Level or Equivalent,20-30%,35-55,1,30,N,Fail
CCC,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,90,N,Withdrawn
CCC,2014J,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Withdrawn
CCC,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
CCC,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn
CCC,2014J,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass
CCC,2014J,M,Wales,Lower Than A Level,90-100%,35-55,0,90,N,Withdrawn
CCC,2014J,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn
CCC,2014J,M,Scotland,A Level or Equivalent,60-70%,35-55,1,30,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
CCC,2014J,F,Scotland,Lower Than A Level,10-20,35-55,0,30,N,Pass
CCC,2014J,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Withdrawn
CCC,2014J,M,South East Region,Lower Than A Level,90-100%,35-55,0,90,N,Withdrawn
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
CCC,2014J,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
CCC,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
CCC,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Distinction
CCC,2014J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
CCC,2014J,M,Ireland,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn
CCC,2014J,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,Withdrawn
CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
CCC,2014J,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,30,N,Withdrawn
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Withdrawn
CCC,2014J,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
CCC,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
CCC,2014J,F,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn
CCC,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,120,N,Withdrawn
CCC,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
CCC,2014J,F,Wales,HE Qualification,90-100%,35-55,0,30,N,Pass
CCC,2014J,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,Withdrawn
CCC,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
CCC,2014J,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
CCC,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
CCC,2014J,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Withdrawn
CCC,2014J,M,South West Region,HE Qualification,90-100%,35-55,0,30,N,Pass
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
CCC,2014J,F,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Withdrawn
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
CCC,2014J,M,West Midlands Region,Lower Than A Level,80-90%,0-35,1,30,N,Withdrawn
CCC,2014J,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn
CCC,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,90,N,Withdrawn
CCC,2014J,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
CCC,2014J,M,South West Region,HE Qualification,70-80%,0-35,0,210,N,Withdrawn
CCC,2014J,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn
CCC,2014J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
CCC,2014J,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Withdrawn
CCC,2014J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Fail
CCC,2014J,F,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass
CCC,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,130,N,Pass
CCC,2014J,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,Fail
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn
CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,220,N,Fail
CCC,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn
CCC,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,30,N,Fail
CCC,2014J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn
CCC,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
CCC,2014J,M,London Region,HE Qualification,50-60%,0-35,0,60,N,Distinction
CCC,2014J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
CCC,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,Y,Withdrawn
CCC,2014J,M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,Fail
CCC,2014J,F,East Anglian Region,HE Qualification,40-50%,35-55,0,90,N,Pass
CCC,2014J,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn
CCC,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn
CCC,2014J,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
CCC,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,Fail
CCC,2014J,M,South Region,HE Qualification,90-100%,35-55,0,30,N,Fail
CCC,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,100,N,Withdrawn
CCC,2014J,F,London Region,Lower Than A Level,20-30%,35-55,0,240,N,Withdrawn
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Withdrawn
CCC,2014J,F,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Fail
CCC,2014J,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
CCC,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Withdrawn
CCC,2014J,F,North Western Region,Lower Than A Level,10-20,0-35,0,90,Y,Withdrawn
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,110,N,Pass
CCC,2014J,F,Scotland,HE Qualification,20-30%,0-35,1,210,N,Fail
CCC,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
CCC,2014J,F,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,Fail
CCC,2014J,M,South Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,30-40%,0-35,1,30,N,Withdrawn
CCC,2014J,M,South Region,HE Qualification,70-80%,0-35,0,95,N,Pass
CCC,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,30,Y,Pass
CCC,2014J,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
CCC,2014J,M,Ireland,HE Qualification,80-90%,0-35,0,90,N,Withdrawn
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,1,60,Y,Withdrawn
CCC,2014J,M,Wales,HE Qualification,30-40%,35-55,0,30,N,Withdrawn
CCC,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn
CCC,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail
CCC,2014J,F,Scotland,A Level or Equivalent,80-90%,35-55,0,90,N,Pass
CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
CCC,2014J,F,Yorkshire Region,HE Qualification,60-70%,0-35,0,30,N,Pass
CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,150,N,Withdrawn
CCC,2014J,M,South West Region,Lower Than A Level,10-20,35-55,0,30,Y,Withdrawn
CCC,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,N,Fail
CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,240,N,Distinction
CCC,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
CCC,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,35-55,0,180,N,Pass
CCC,2014J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass
CCC,2014J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,Y,Withdrawn
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
CCC,2014J,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
CCC,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,180,Y,Withdrawn
CCC,2014J,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail
CCC,2014J,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
CCC,2014J,M,South East Region,HE Qualification,80-90%,35-55,0,75,N,Withdrawn
CCC,2014J,M,South West Region,A Level or Equivalent,60-70%,0-35,1,60,Y,Withdrawn
CCC,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
CCC,2014J,M,Scotland,HE Qualification,10-20,35-55,0,30,N,Fail
CCC,2014J,M,South West Region,HE Qualification,90-100%,35-55,0,30,N,Distinction
CCC,2014J,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,45,N,Fail
CCC,2014J,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
CCC,2014J,M,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction
CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,1,90,N,Withdrawn
CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
CCC,2014J,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,30,N,Withdrawn
CCC,2014J,F,West Midlands Region,Lower Than A Level,80-90%,35-55,1,60,N,Pass
CCC,2014J,M,London Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
DDD,2013B,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
DDD,2013B,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
DDD,2013B,M,Ireland,HE Qualification,70-80%,0-35,0,60,N,Fail
DDD,2013B,M,East Midlands Region,Lower Than A Level,80-90%,0-35,2,180,N,Withdrawn
DDD,2013B,M,Yorkshire Region,HE Qualification,60-70%,0-35,1,60,N,Pass
DDD,2013B,F,Wales,Lower Than A Level,0-10%,35-55,2,120,N,Fail
DDD,2013B,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass
DDD,2013B,M,North Region,A Level or Equivalent,60-70%,35-55,1,60,N,Withdrawn
DDD,2013B,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
DDD,2013B,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
DDD,2013B,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
DDD,2013B,M,Ireland,Lower Than A Level,30-40%,0-35,1,60,N,Pass
DDD,2013B,F,London Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass
DDD,2013B,F,East Anglian Region,Lower Than A Level,80-90%,0-35,4,60,N,Pass
DDD,2013B,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
DDD,2013B,F,West Midlands Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail
DDD,2013B,M,East Anglian Region,HE Qualification,20-30%,35-55,0,150,N,Pass
DDD,2013B,M,Scotland,HE Qualification,90-100%,35-55,1,60,Y,Fail
DDD,2013B,F,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass
DDD,2013B,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass
DDD,2013B,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Pass
DDD,2013B,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,Y,Fail
DDD,2013B,F,North Region,Lower Than A Level,0-10%,0-35,1,60,Y,Fail
DDD,2013B,F,Scotland,Lower Than A Level,30-40%,0-35,2,90,N,Fail
DDD,2013B,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
DDD,2013B,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
DDD,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
DDD,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
DDD,2013B,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Distinction
DDD,2013B,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
DDD,2013B,F,London Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail
DDD,2013B,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
DDD,2013B,M,West Midlands Region,HE Qualification,30-40%,0-35,2,120,N,Withdrawn
DDD,2013B,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
DDD,2013B,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn
DDD,2013B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn
DDD,2013B,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
DDD,2013B,F,Wales,Lower Than A Level,40-50%,0-35,0,270,Y,Fail
DDD,2013B,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
DDD,2013B,F,North Western Region,A Level or Equivalent,10-20,35-55,0,150,Y,Withdrawn
DDD,2013B,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,3,150,N,Withdrawn
DDD,2013B,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,1,60,N,Fail
DDD,2013B,F,London Region,A Level or Equivalent,40-50%,35-55,1,90,N,Fail
DDD,2013B,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Withdrawn
DDD,2013B,F,East Anglian Region,Lower Than A Level,0-10%,0-35,2,60,N,Fail
DDD,2013B,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2013B,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
DDD,2013B,M,North Western Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn
DDD,2013B,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
DDD,2013B,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2013B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
DDD,2013B,M,Wales,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass
DDD,2013B,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn
DDD,2013B,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,120,N,Withdrawn
DDD,2013B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
DDD,2013B,F,North Western Region,HE Qualification,20-30%,35-55,0,120,Y,Withdrawn
DDD,2013B,M,Scotland,Lower Than A Level,70-80%,35-55,1,120,N,Fail
DDD,2013B,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail
DDD,2013B,M,South Region,A Level or Equivalent,40-50%,0-35,2,60,N,Fail
DDD,2013B,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,1,60,N,Withdrawn
DDD,2013B,F,North Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
DDD,2013B,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
DDD,2013B,M,South West Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
DDD,2013B,F,London Region,A Level or Equivalent,80-90%,0-35,2,70,N,Pass
DDD,2013B,F,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass
DDD,2013B,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
DDD,2013B,M,London Region,No Formal quals,20-30%,35-55,2,220,N,Withdrawn
DDD,2013B,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
DDD,2013B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail
DDD,2013B,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
DDD,2013B,F,London Region,HE Qualification,70-80%,0-35,0,90,N,Pass
DDD,2013B,M,South East Region,Lower Than A Level,20-30%,0-35,1,160,N,Withdrawn
DDD,2013B,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
DDD,2013B,M,Wales,Lower Than A Level,20-30%,0-35,2,180,Y,Withdrawn
DDD,2013B,M,South West Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
DDD,2013B,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass
DDD,2013B,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
